NFCSID,A1(筛选value=1,A3,B2_1（整理所有B_2�?B2_2,B2_3,B2_4,B2_5,B2_7,B2_20,B2_21,B2_23,B2_24,B2_25,B30,B4_x,B10,C22_3,C24,D2,D21,D30,G1,G30_1,G30_2,G30_3,G7,S_Income,STATEQ,A50B,A5_2015,A7A,A8_2021,A9,A10,J1,J2,J4,J40,J51_1,J51_2,J51_3,J51_4,J51_5,J51_6,J51_98,J51_99,J52,J32,J33_40,J53,J41_1,J41_2,J41_3,J42_1,J42_2,J43,B1,B2,B4_y,C1_2012,C2_2012,EA_1,E7,E8,pay credit card in full,unpaid medical bill,too much debt,good at dealing with financial matters,financial knowledge,wgt_n2,wgt_d2,wgt_s3,
2021020111,1,1,1,2,1,1,2,2,2,2,2,2,2,5,6,3,3,2,4,3,3,6,2,3,1,1,2,4,5,6,1,5,2,2,8,6,3,1,0,0,1,1,0,0,0,0,2,5,3,4,1,2,2,4,2,4,1,1,2,2,,1,1,2,1,2,1,6,5,1.301951085,0.28779831,0.856082632
2021020160,1,1,1,2,2,2,2,2,1,2,2,2,2,5,9,2,3,1,4,1,1,8,2,3,1,1,3,37,6,6,1,7,8,8,10,7,3,1,0,0,1,0,0,0,0,0,2,5,1,2,1,1,1,1,1,4,1,1,2,1,1,1,2,2,1,2,1,7,7,1.301951085,0.374013817,0.73448569
2021020161,1,1,2,2,1,2,2,2,1,2,2,2,2,5,7,4,3,2,3,3,3,8,2,3,1,1,1,34,6,4,3,4,8,,8,2,3,1,0,0,1,0,0,0,0,0,2,5,1,4,2,1,2,5,3,3,1,1,2,2,,1,1,2,1,2,1,7,6,1.281741582,1.494538345,1.149091149
2021020166,1,1,1,1,1,1,2,2,2,2,2,2,2,5,6,3,3,2,3,3,3,6,1,3,1,1,2,31,6,7,2,6,1,5,4,3,2,1,1,0,0,0,0,0,0,0,2,3,6,5,5,3,5,1,5,2,1,1,2,1,1,1,1,2,0,1,7,7,5,1.834252185,0.59188576,0.977157105
2021020175,1,1,1,2,2,2,2,2,1,2,2,2,2,5,7,3,3,2,3,1,2,9,3,3,1,1,3,19,6,6,1,7,2,3,8,3,3,1,0,0,0,0,1,0,0,0,2,5,1,6,1,1,1,5,1,3,1,1,2,1,2,1,1,2,1,2,1,7,6,1.301951085,0.432269166,0.824561005
2021020193,1,1,1,2,1,2,2,2,2,2,2,2,2,5,9,3,3,2,5,3,3,9,1,2,1,1,2,41,6,4,1,5,3,3,10,7,3,1,0,1,0,0,0,0,0,0,2,5,2,4,2,2,1,4,1,3,1,1,2,1,3,1,1,2,0,2,1,7,6,1.281741582,0.749383742,0.988196822
2021020264,1,1,1,2,1,2,2,2,1,2,2,2,2,5,8,3,2,4,4,3,3,8,2,3,1,1,2,14,12,6,3,5,8,,8,7,3,1,1,0,0,0,0,0,0,0,2,5,2,4,1,1,2,2,2,3,1,1,2,2,,1,1,2,1,2,1,6,5,1.286758348,1.271450136,0.959782811
2021020288,1,1,1,1,1,1,2,2,2,2,2,2,2,5,6,2,1,3,4,1,1,9,2,3,1,1,3,11,3,2,1,8,2,2,9,8,3,1,0,1,0,1,0,0,0,0,2,5,2,6,1,1,1,5,2,4,1,1,2,1,3,1,1,2,1,2,2,7,7,1.172807568,1.338187684,0.888382267
2021020361,1,1,1,2,1,2,1,2,2,2,2,2,2,5,9,3,1,3,3,3,3,5,3,2,1,1,1,41,6,6,3,3,8,,2,2,3,3,1,0,0,0,0,0,0,0,2,4,7,6,4,5,4,2,5,1,1,1,2,2,,1,2,2,0,2,7,6,4,1.035166131,0.63266884,0.829328484
2021020385,1,1,1,1,1,2,2,1,2,2,2,2,2,5,7,3,2,4,4,1,2,7,2,3,1,1,2,30,5,6,1,6,1,1,7,7,3,1,,,,,,,,,2,5,2,5,2,2,3,4,2,3,1,1,2,1,1,1,2,2,1,2,1,7,5,0.380615534,0.529177338,0.794241106
2021020503,1,1,1,1,1,1,2,1,1,2,2,2,1,4,5,2,2,5,3,2,1,9,3,3,3,1,3,50,3,7,1,7,2,4,9,10,1,1,1,0,1,1,1,0,0,0,2,4,6,4,2,5,2,4,5,4,1,1,1,1,1,1,2,2,1,2,6,7,6,1.230218035,0.526739803,0.82683349
2021020549,1,1,2,2,1,2,2,2,2,2,2,2,2,5,7,2,1,3,3,3,3,5,2,3,1,1,1,26,11,7,3,4,1,,6,8,3,3,1,0,0,0,0,0,0,0,2,5,3,4,1,2,3,3,2,4,1,2,2,2,,1,1,2,1,2,5,7,5,0.436782535,1.651648472,0.90856663
2021020570,1,1,1,2,2,1,2,2,2,2,2,2,2,4,4,3,2,2,2,3,3,7,3,3,2,1,1,41,6,6,3,2,8,,7,6,3,1,0,0,0,0,0,1,0,0,2,5,4,3,3,2,2,3,3,3,1,1,2,2,,1,1,2,0,2,4,6,5,1.035166131,0.63266884,0.829328484
2021020616,1,1,1,2,1,2,2,2,1,2,2,2,2,5,8,3,3,3,3,3,3,8,1,3,1,1,3,26,5,7,1,7,8,8,10,8,3,1,1,0,0,0,0,0,0,0,2,5,1,4,1,1,1,5,1,4,1,1,2,1,1,1,2,2,1,2,1,7,7,0.456377341,1.820554259,0.929687246
2021020629,1,1,1,1,1,1,1,1,1,1,2,1,1,4,5,1,3,5,5,1,2,8,3,2,1,1,2,37,9,6,1,6,2,2,6,8,3,1,1,1,0,0,1,1,0,0,2,4,7,6,4,3,5,3,3,3,1,2,1,2,,1,2,1,1,2,3,5,5,1.065213145,0.293076229,0.589875553
2021020638,1,1,1,1,1,1,1,1,1,1,2,1,1,3,5,1,2,6,5,2,2,10,2,3,2,1,3,4,3,7,1,7,2,2,10,10,1,1,1,0,0,0,0,0,0,0,2,5,7,4,4,4,5,4,5,4,1,2,1,1,1,1,1,2,1,1,7,6,7,1.191299485,0.243082471,0.66350755
2021020643,1,1,1,1,1,1,2,2,2,1,1,2,2,5,10,2,3,2,4,1,3,9,2,3,1,1,1,31,5,7,1,4,1,4,7,10,3,3,0,0,1,0,0,0,0,0,2,5,5,5,2,1,3,5,3,3,1,1,2,2,,1,2,2,0,2,5,6,5,1.834252185,0.59188576,0.977157105
2021020692,1,1,1,2,1,2,1,2,1,1,2,2,2,4,8,2,3,3,6,1,2,10,3,3,2,2,3,28,9,7,1,7,2,2,10,10,3,2,,,,,,,,,2,5,4,2,1,3,1,5,2,4,1,1,1,1,3,1,2,2,1,2,1,7,7,0.373392786,0.451498253,0.643615378
2021020719,1,1,2,1,2,2,1,2,1,1,2,2,1,2,9,1,2,3,5,1,2,8,2,3,3,1,3,37,3,6,1,7,2,2,10,9,2,1,1,1,1,0,0,0,0,0,1,4,7,6,4,3,4,4,5,3,1,1,1,1,1,1,1,1,1,1,7,7,7,1.191299485,0.31590249,0.636718694
2021020730,1,1,1,1,1,1,2,2,2,2,2,2,2,5,10,2,3,2,3,1,1,6,1,3,1,1,3,24,4,6,3,9,2,,9,8,3,1,,,,,,,,,2,5,2,4,2,1,2,5,1,4,1,1,2,1,,1,2,2,1,2,1,7,5,0.417590259,1.409406793,0.783891197
2021020762,1,1,2,2,1,2,2,2,2,2,2,2,2,5,10,3,3,2,3,3,2,8,2,3,1,1,3,31,6,5,1,9,8,8,8,7,3,1,,,,,,,,,2,5,4,4,2,2,3,5,1,3,1,1,2,2,,2,,,1,2,1,7,5,2.271169066,0.675091083,1.127695901
2021020787,1,1,1,2,2,1,2,2,2,1,2,2,2,5,4,2,1,4,4,3,3,9,2,3,1,1,2,21,6,5,1,5,8,8,10,8,3,1,0,0,1,0,0,0,0,0,2,5,1,2,1,1,2,5,2,4,1,1,2,2,,1,2,1,1,2,1,7,6,1.281741582,0.858993044,1.110655851
2021020803,1,1,1,2,2,2,2,2,2,2,2,2,2,5,2,4,1,1,2,3,3,9,1,1,1,1,3,38,6,7,1,8,8,8,9,6,3,1,0,1,0,0,0,0,0,0,2,5,1,3,1,1,1,4,1,4,1,1,2,1,3,1,1,1,1,2,2,7,7,0.563381342,0.21489055,0.860626354
2021020845,1,1,1,1,1,1,2,2,2,2,2,1,2,5,10,2,2,3,3,3,2,9,2,3,2,1,3,26,12,6,3,7,8,,9,9,3,2,,,,,,,,,2,5,2,5,1,1,2,5,1,4,1,1,2,1,,1,1,2,1,2,1,7,7,0.436782535,1.651648472,0.90856663
2021020863,1,1,2,2,2,2,1,2,1,2,2,2,2,4,7,1,3,5,4,1,1,10,2,3,3,1,3,17,2,7,1,7,2,2,10,10,2,1,1,0,0,1,1,0,0,0,2,4,7,5,3,3,4,4,3,3,1,1,1,1,2,1,2,1,0,1,6,6,6,0.427237277,0.700031294,0.816615897
2021020881,1,1,1,2,1,2,1,2,1,2,2,2,2,5,4,3,2,1,5,3,3,3,2,3,1,1,1,21,12,4,3,4,8,,8,7,3,1,0,0,1,0,0,0,0,0,2,5,1,2,1,1,1,4,1,3,1,1,2,2,,1,1,2,1,2,4,7,5,1.22670932,0.873944083,1.052684139
2021020884,1,1,1,2,1,1,2,2,2,2,2,2,2,5,8,2,3,3,2,3,1,8,3,3,2,2,3,50,4,6,3,7,2,,5,6,3,1,,,,,,,,,1,4,5,4,3,3,4,3,3,2,1,1,2,1,,1,2,2,1,2,4,4,5,1.230218035,0.526739803,0.82683349
2021020898,1,1,1,2,2,2,2,2,2,2,2,2,2,5,7,3,2,1,3,1,3,5,2,3,1,1,2,4,3,6,3,6,2,,8,6,3,1,0,0,1,0,0,0,0,0,2,5,1,2,1,1,2,5,2,4,1,1,2,1,,2,,,1,2,1,7,6,1.668427099,0.341175028,1.059664169
2021020906,1,1,1,2,2,2,2,2,2,2,2,2,2,5,4,3,2,1,3,1,3,10,1,3,1,1,2,41,5,7,1,6,8,8,8,7,3,1,0,0,0,0,1,0,0,0,2,5,3,4,1,1,1,5,2,4,1,1,2,1,1,2,,,1,2,1,7,5,1.035166131,0.63266884,0.829328484
2021020914,1,1,1,2,1,1,1,2,1,1,1,2,2,5,8,2,3,3,4,3,2,8,2,3,2,1,3,24,3,7,1,8,2,3,7,9,3,1,1,0,0,1,0,0,0,0,1,5,5,6,3,2,2,4,3,4,1,1,2,1,3,1,1,2,1,2,2,6,6,0.417590259,1.409406793,0.783891197
2021020925,1,1,1,2,1,1,2,2,1,1,2,2,2,5,9,3,1,3,3,1,3,10,2,3,1,1,3,17,5,6,1,7,2,2,9,7,3,1,,,,,,,,,2,5,2,2,1,1,1,5,2,4,1,1,2,1,3,1,2,2,1,2,1,7,6,0.456377341,0.811077211,1.012678242
2021020961,1,1,1,1,1,2,1,2,1,2,2,2,2,5,10,3,2,3,3,3,3,7,2,3,1,1,3,8,6,7,1,8,8,8,10,6,3,2,0,0,1,0,1,0,0,0,2,5,1,4,1,1,1,5,1,4,1,1,2,1,3,1,2,2,1,2,1,7,7,1.035166131,0.114165721,0.744184573
2021021006,1,1,1,1,1,1,2,2,2,2,2,2,2,5,10,3,3,3,3,3,3,6,2,3,1,2,3,29,5,7,1,10,2,2,9,4,3,2,,,,,,,,,2,5,3,2,1,1,1,5,1,4,1,1,2,1,3,1,1,2,1,2,1,7,6,0.396367545,0.908074875,0.889486142
2021021030,1,1,1,1,1,2,1,1,1,2,2,2,2,5,9,3,1,3,2,3,3,5,1,3,1,1,2,47,12,6,1,5,8,8,9,4,3,1,0,0,1,0,0,0,0,0,2,5,1,3,1,1,1,5,1,4,1,1,2,2,,2,,,1,2,1,7,6,0.990720719,1.06916935,0.801786775
2021021040,1,1,1,1,1,1,2,2,1,2,2,2,2,5,10,2,1,3,3,1,3,10,2,3,1,1,3,43,5,6,1,8,8,8,9,6,3,1,,,,,,,,,1,5,6,6,1,1,1,5,2,4,1,1,1,1,1,1,1,2,1,2,1,6,6,0.697877701,1.357361455,0.978767732
2021021068,1,1,2,2,1,2,1,2,2,2,2,2,2,5,10,3,3,3,3,3,3,9,2,3,1,2,3,31,6,6,1,7,8,8,10,8,3,1,,,,,,,,,2,5,1,4,1,1,1,4,1,4,1,2,2,1,1,1,2,2,1,2,1,7,7,1.834252185,0.59188576,0.977157105
2021021099,1,1,1,2,1,2,2,2,1,2,2,2,2,2,3,4,1,5,4,1,2,7,2,2,1,1,3,22,9,6,1,7,2,2,8,8,3,1,1,1,0,1,0,0,0,0,2,5,3,4,1,3,1,3,3,3,1,1,1,1,3,1,2,2,1,1,3,6,5,0.311406991,1.911250735,0.76658771
2021021114,1,1,1,2,2,1,1,2,1,2,2,2,2,5,10,3,3,3,2,3,3,9,1,3,1,1,3,19,5,4,1,9,8,8,10,7,3,1,0,0,1,0,0,0,0,0,2,5,1,5,1,1,2,5,1,4,1,1,2,1,1,1,2,2,1,2,1,1,6,1.612074422,0.558303817,1.033300071
2021021255,1,1,1,2,2,2,2,2,2,2,1,2,2,2,4,3,3,3,4,1,2,7,3,3,2,1,2,31,3,4,2,6,1,2,6,5,2,1,0,1,0,0,0,0,0,0,1,3,5,5,3,2,3,3,2,3,1,1,2,1,3,1,1,2,1,2,5,7,6,2.07814454,0.588029929,1.097340364
2021021290,1,1,1,1,1,1,2,2,1,1,2,2,2,5,8,3,1,4,2,1,1,7,2,3,2,1,2,31,6,5,3,5,2,,7,6,3,2,0,0,1,0,0,0,0,0,1,5,4,2,2,1,3,5,3,3,1,1,2,1,,1,2,2,1,2,1,6,5,2.271169066,0.675091083,1.127695901
2021021300,1,1,1,2,2,2,2,1,2,2,1,2,2,2,4,3,3,4,4,3,2,6,3,3,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2021021326,1,1,1,1,1,2,2,2,2,2,2,2,2,5,9,2,1,3,4,3,3,8,2,3,1,1,2,21,6,5,1,6,8,8,9,6,3,1,1,0,0,0,0,0,0,0,2,5,1,1,1,1,1,5,1,4,1,1,2,1,1,1,2,2,1,2,1,7,6,1.281741582,0.858993044,1.110655851
2021021344,1,1,1,2,1,1,2,2,2,1,1,2,2,5,7,2,3,2,6,1,3,9,2,3,2,1,3,28,5,6,1,8,2,2,9,6,3,1,,,,,,,,,2,5,1,4,2,1,1,5,1,4,1,1,2,1,3,1,1,2,1,2,1,7,7,0.456377341,0.572720405,0.898968484
2021021349,1,1,2,2,1,2,1,2,2,2,2,2,2,5,7,3,3,4,3,3,3,9,2,2,2,1,2,49,6,6,1,6,8,8,9,3,3,1,0,0,1,1,0,0,0,0,2,5,1,2,1,1,1,5,2,4,1,1,2,1,1,1,1,2,1,2,1,7,6,1.035166131,0.231171142,0.792241076
2021021385,1,1,1,2,1,2,2,2,2,2,2,2,2,5,10,2,3,1,3,3,3,9,2,3,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2021021392,1,1,1,1,1,2,2,2,1,2,2,2,2,5,8,3,3,2,3,1,3,6,1,3,1,1,2,12,11,7,1,6,1,1,9,5,3,1,0,0,1,0,0,0,0,0,2,5,4,4,1,1,2,5,1,4,1,1,2,1,3,1,2,2,1,2,1,7,6,1.314881229,0.144217103,0.578826833
2021021447,1,1,1,1,1,1,2,2,1,1,2,2,1,5,9,2,3,5,4,1,1,9,2,3,3,1,3,32,4,7,1,9,2,2,9,8,3,1,1,1,1,0,0,0,0,0,2,5,2,4,1,1,1,5,1,4,1,1,2,1,3,1,2,2,1,2,1,7,6,0.36268064,0.48673753,0.945086281
2021021463,1,1,1,1,1,1,2,2,2,1,2,2,2,5,9,2,1,4,3,3,3,3,2,2,2,1,3,38,6,7,1,7,8,8,10,7,3,2,0,0,1,0,0,0,0,0,2,5,2,3,1,1,1,5,2,4,1,1,2,1,3,1,1,2,1,2,1,6,7,0.563381342,0.21489055,0.860626354
2021021465,1,1,2,1,2,2,2,2,2,2,2,2,2,5,6,2,3,3,3,1,2,8,1,3,1,1,2,8,4,7,1,6,2,2,6,5,3,2,1,1,1,0,0,0,0,0,1,5,5,6,3,2,4,4,2,3,1,1,1,2,,1,1,2,0,2,4,5,6,1.326546938,0.129051641,1.321763381
2021021473,1,1,1,2,2,2,2,2,1,2,1,2,2,5,2,3,1,1,3,1,3,7,1,3,2,1,2,24,3,6,3,6,2,,4,5,3,1,,,,,,,,,2,4,1,5,2,2,3,4,3,4,1,1,2,1,,1,1,2,0,2,7,7,6,0.417590259,1.409406793,0.783891197
2021021478,1,1,1,2,1,2,2,2,2,2,2,2,2,5,9,3,2,2,3,3,3,9,2,3,1,1,3,31,6,4,1,7,8,8,10,6,3,1,0,0,1,0,0,0,0,0,2,5,1,4,1,1,1,5,1,4,1,1,2,1,1,1,2,2,1,2,1,7,6,2.271169066,0.675091083,1.127695901
2021021517,1,1,1,2,1,2,2,2,2,2,2,2,2,5,7,2,2,1,4,1,3,10,1,3,1,1,2,25,4,7,3,6,2,,9,9,3,1,,,,,,,,,2,5,1,5,1,1,1,5,1,4,1,1,2,1,,1,2,2,1,2,1,7,6,0.638565731,0.493302159,0.918529555
2021021538,1,1,1,2,2,2,2,2,2,2,2,2,2,5,7,2,1,2,3,3,3,6,1,3,1,1,2,25,12,7,1,6,8,8,9,8,3,1,0,0,1,0,0,0,0,0,2,5,3,4,1,1,1,3,2,4,1,1,2,1,1,1,1,2,1,2,1,7,6,0.667913948,0.540591622,0.748590239
2021021552,1,1,1,2,2,2,2,2,2,2,2,2,2,5,6,1,2,1,5,1,3,7,3,3,1,1,3,12,3,6,1,7,2,4,7,8,3,1,0,0,1,0,0,0,0,0,2,5,5,5,2,2,5,4,3,3,1,1,2,1,1,1,1,2,0,2,6,7,5,1.171908148,0.198548393,0.653796657
2021021595,1,1,1,2,1,1,2,1,2,2,1,2,2,3,5,2,2,1,3,1,3,8,2,2,2,1,2,22,8,5,2,5,2,2,8,10,3,2,0,0,1,1,0,0,0,0,1,5,3,6,1,1,3,5,2,4,1,1,2,2,,2,,,1,2,1,7,6,0.379837096,2.563747188,0.85133901
2021021603,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,2,3,3,1,2,2,9,2,2,2,1,1,41,7,2,2,2,2,2,10,7,2,2,1,1,1,0,0,0,0,0,1,1,6,2,4,3,4,3,3,3,1,1,1,1,1,1,2,1,1,1,7,7,7,1.197826282,0.760406257,1.120538214
2021021641,1,1,1,1,1,1,1,1,1,1,2,1,1,3,7,1,2,5,5,1,1,10,3,3,3,1,3,8,3,6,1,7,2,3,7,3,3,2,1,1,0,0,0,0,0,0,1,5,6,5,1,2,3,5,4,4,1,1,1,1,3,1,1,1,1,1,1,7,7,0.947188334,0.105796338,0.771847168
2021021659,1,1,2,2,1,2,1,2,1,1,2,2,2,2,9,2,3,3,6,1,3,9,3,3,3,1,3,4,3,6,1,8,3,3,10,10,3,1,1,0,1,0,1,0,0,0,2,5,4,5,2,4,2,4,4,4,1,1,1,1,1,1,2,2,1,2,1,7,7,1.191299485,0.243082471,0.66350755
2021021725,1,1,2,1,1,1,2,2,1,1,2,2,1,3,4,1,3,5,3,2,1,8,2,3,3,1,3,6,2,6,1,7,3,3,8,5,2,2,0,0,1,0,0,0,0,0,2,3,3,2,2,1,1,3,3,3,1,1,1,1,2,1,2,2,1,2,1,7,7,0.371059155,1.723956507,0.91377674
2021021741,1,1,1,2,1,2,2,2,1,2,2,2,2,3,3,3,2,2,3,1,3,7,2,3,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2021021810,1,1,1,2,1,2,1,2,2,1,2,2,2,3,9,3,3,6,3,1,2,5,2,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2021021816,1,1,1,1,1,1,2,2,2,2,2,2,2,4,8,1,3,6,5,1,2,10,3,2,1,1,3,29,2,6,1,7,2,2,10,10,3,1,,,,,,,,,2,5,7,3,4,5,1,3,5,4,1,1,1,1,3,1,2,2,1,2,1,7,7,0.371059155,0.870069421,0.954075018
2021021853,1,1,2,2,1,1,2,2,1,2,2,2,2,3,7,3,2,6,5,3,1,10,2,3,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2021021857,1,1,1,1,1,2,2,2,2,2,2,2,2,5,7,3,2,1,3,3,3,8,1,2,1,1,2,29,5,6,1,5,2,8,5,4,3,1,0,0,1,0,0,0,0,0,2,5,6,3,3,2,2,5,2,3,1,1,2,1,1,1,2,2,1,2,1,7,6,0.396367545,0.908074875,0.889486142
2021021878,1,1,1,2,1,2,2,2,2,2,2,2,2,5,10,2,3,3,3,3,3,9,3,3,2,1,3,22,5,6,1,9,2,2,9,7,3,2,,,,,,,,,2,5,4,5,1,1,1,5,2,3,1,1,2,1,3,1,2,2,1,2,1,6,6,0.380615534,2.546335804,0.96544358
2021021912,1,1,1,1,1,1,1,1,1,2,2,2,2,4,9,1,2,4,4,1,1,10,3,3,3,1,3,4,3,7,1,9,2,2,9,10,3,2,,,,,,,,,2,5,7,5,5,4,4,5,4,4,1,1,1,2,,1,2,2,1,1,7,7,7,1.191299485,0.243082471,0.66350755
2021021913,1,1,1,2,1,2,2,2,1,2,2,2,2,3,7,1,1,4,5,3,3,8,3,3,1,2,3,37,2,7,1,7,2,2,10,10,3,1,,,,,,,,,2,5,1,2,1,4,1,5,3,4,1,1,1,2,,1,2,2,1,2,1,7,7,1.21882045,0.296998285,0.558621088
2021021953,1,1,2,1,1,2,1,2,1,2,2,2,2,5,8,4,1,3,3,3,3,9,1,3,2,1,2,47,6,7,1,6,1,8,10,2,3,1,0,0,1,0,0,0,0,0,2,5,2,4,1,1,2,5,2,4,1,2,2,2,,1,2,2,1,2,1,6,6,1.035166131,1.050878486,0.819696413
2021021954,1,1,1,2,1,1,2,2,1,2,2,2,2,5,8,3,2,3,3,1,3,8,2,3,1,1,3,47,6,7,1,9,2,4,7,3,3,1,,,,,,,,,2,5,5,4,2,1,2,5,3,3,1,2,2,1,1,1,2,2,1,2,1,6,5,1.035166131,1.050878486,0.819696413
2021021955,1,1,1,1,1,2,2,2,2,2,2,2,1,5,8,3,1,1,4,3,3,8,1,3,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2021021970,1,1,1,2,2,1,2,2,2,2,2,2,2,5,6,3,3,3,5,2,1,7,3,3,2,1,2,42,11,2,3,5,7,,4,7,2,2,1,1,0,0,0,0,0,0,2,3,6,6,3,3,4,2,3,3,1,1,2,2,,2,,,0,1,5,5,5,0.540823662,0.317580119,1.089558603
2021022005,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,3,3,3,9,1,3,2,1,3,22,5,4,3,8,2,,8,10,3,1,,,,,,,,,2,5,1,2,1,1,1,5,2,4,1,2,2,1,,1,1,2,0,2,1,7,6,0.471277741,3.19464857,1.131603209
2021022013,1,1,2,2,1,2,2,2,2,2,2,2,2,3,1,3,1,3,4,3,3,2,1,3,1,1,1,20,12,6,3,2,8,,1,2,2,1,1,0,1,0,0,0,0,0,2,3,7,6,5,5,5,1,5,2,1,1,2,1,,2,,,0,2,7,6,6,0.364273602,0.485397618,0.912471245
2021022091,1,1,1,1,1,2,1,2,1,2,2,2,2,5,10,2,1,2,6,3,3,10,2,3,3,2,3,32,6,6,3,8,8,,10,5,3,1,,,,,,,,,2,5,1,1,1,1,1,5,1,4,1,2,2,2,,1,2,2,1,2,1,7,7,0.396367545,0.552915386,0.879245645
2021022108,1,1,1,1,2,2,2,2,1,2,2,2,2,5,7,2,3,2,3,1,3,8,2,2,1,1,2,28,12,4,1,6,8,2,8,6,3,1,0,0,1,0,1,0,0,0,2,5,4,3,1,1,1,5,3,4,1,1,2,1,3,1,2,2,1,2,3,6,6,0.540823662,0.695659252,0.947875319
2021022116,1,1,1,2,1,1,2,2,2,2,2,2,2,5,10,2,3,3,3,1,3,9,2,3,1,1,3,22,10,6,1,10,2,2,9,8,3,1,,,,,,,,,2,5,1,3,1,1,1,4,1,4,1,1,2,1,3,1,1,2,1,2,2,7,7,0.311406991,1.911250735,0.76658771
2021022119,1,1,2,2,1,2,1,2,1,1,2,2,2,5,9,3,1,2,3,3,3,8,2,3,1,1,3,24,5,7,1,9,2,8,9,7,3,1,,,,,,,,,2,5,2,4,1,1,2,5,1,3,1,1,2,1,1,1,2,2,1,2,1,7,6,0.456377341,1.679398279,0.930875512
2021022140,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,3,7,2,3,2,2,1,20,3,5,3,1,6,,1,8,1,3,1,0,0,0,0,0,0,0,2,4,7,4,5,5,5,1,5,1,1,1,2,2,,2,,,1,2,4,4,6,0.431224288,0.558412769,0.87577453
2021022149,1,1,1,2,1,1,2,2,1,1,2,2,2,5,10,2,3,1,3,1,3,10,1,3,1,1,3,8,11,7,1,7,8,8,10,10,3,2,0,0,0,1,0,0,0,0,2,5,1,6,1,1,1,5,1,4,1,1,2,1,3,1,2,2,1,2,1,7,7,0.990720719,0.116152811,0.686277547
2021022188,1,1,1,1,1,2,2,2,2,2,2,2,1,3,7,2,3,3,4,1,2,7,3,3,2,1,3,37,3,7,1,7,2,4,5,7,2,2,,,,,,,,,2,4,6,4,3,4,4,4,4,3,1,1,1,1,1,1,2,2,1,2,1,5,5,1.191299485,0.31590249,0.636718694
2021022218,1,1,1,1,1,1,1,1,1,1,2,2,2,5,7,2,1,3,3,3,3,7,3,3,1,1,2,21,11,6,3,6,2,,7,8,3,1,0,0,1,0,0,0,0,0,2,5,2,6,1,2,4,3,2,4,1,1,2,1,,1,2,2,1,2,1,7,6,1.387514488,0.900012877,1.074965128
2021022224,1,1,1,2,1,2,1,2,2,2,2,2,2,5,7,3,2,2,2,3,2,6,3,3,1,1,3,47,6,6,3,7,2,,8,7,2,1,0,0,0,0,1,0,0,0,2,3,5,6,3,3,3,2,5,2,1,1,2,1,,1,1,1,0,2,6,7,6,1.035166131,1.050878486,0.819696413
2021022240,1,1,2,2,1,2,2,2,2,2,2,2,2,5,5,4,1,2,2,3,3,5,1,3,2,2,1,43,12,4,1,3,8,8,8,3,3,1,0,0,1,0,0,0,0,0,2,4,3,3,2,1,2,3,2,3,1,1,2,1,2,1,2,2,1,2,4,6,5,0.827010326,1.521331307,1.01056096
2021022243,1,1,1,1,1,1,2,2,1,2,2,2,2,5,8,3,1,2,2,1,3,8,2,3,1,1,2,39,6,5,2,6,8,2,8,3,3,1,,,,,,,,,1,5,2,3,2,1,1,5,2,3,1,1,2,1,1,1,2,1,1,2,1,7,6,2.271169066,1.023759926,1.06675057
2021022250,1,1,2,1,1,2,1,2,2,2,2,2,2,5,4,2,1,2,4,1,2,7,2,3,2,1,2,43,6,6,1,5,8,3,9,6,3,1,0,1,0,0,0,0,0,0,1,5,5,4,2,2,4,2,3,3,1,1,1,2,,1,1,2,1,2,1,7,5,0.697877701,1.357361455,0.978767732
2021022255,1,1,2,2,2,2,2,1,2,2,2,2,1,5,5,3,2,1,4,3,3,8,2,3,2,1,1,11,5,4,3,2,8,,7,3,3,1,1,0,0,0,1,1,0,0,2,3,5,4,2,2,4,3,1,3,2,1,,2,,2,,,1,1,2,6,5,1.281741582,1.444049627,1.042985649
2021022267,1,1,1,1,2,2,1,2,1,2,2,2,2,4,7,3,1,2,4,2,1,5,2,3,1,1,1,7,10,5,3,4,2,,5,6,2,2,0,1,0,0,0,0,0,0,1,3,7,6,3,5,5,2,3,2,1,1,1,1,,1,1,2,0,2,6,6,5,0.44708664,1.266863893,0.706417653
2021022281,1,1,1,1,1,1,1,2,1,1,1,1,1,2,5,3,2,4,5,3,3,8,3,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
